date,sales,customers,promo_share,pct_stores_open,year,month,quarter,day_of_week,day_of_year,is_weekend,week_of_year,lag_1,lag_7,lag_14,lag_28,rolling_mean_7,rolling_std_7,rolling_mean_14,rolling_std_14,rolling_mean_30,rolling_std_30,is_construction_peak,is_post_monsoon_peak,is_monsoon_dip,trend_days
2020-05-09,160065.19,462,0.15,1.0,2020,5,2,5,130,1,19,109969.16,155447.08,166530.25,164063.25,138047.42571428572,14642.095755291502,131653.9557142857,35829.34696221217,129852.86966666668,35137.46032366729,1,0,0,129
2020-05-10,144126.95,423,0.0,1.0,2020,5,2,6,131,1,19,160065.19,149617.51,140777.56,151981.38,138707.15571428573,15627.609530418442,131192.16571428571,35384.160057941364,130737.262,35564.5919308902,1,0,0,130
2020-05-11,139349.38,398,0.1,1.0,2020,5,2,0,132,0,20,144126.95,139751.12,143360.59,137068.47,137922.79,15118.227465848313,131431.40785714285,35465.185230613744,132100.05266666666,35256.699913143035,1,0,0,131
2020-05-12,137307.39,391,0.15,1.0,2020,5,2,1,133,0,20,139349.38,134501.03,134117.9,14247.21,137865.39857142858,15110.890787008928,131144.89285714287,35377.49322463378,131276.257,34769.4670643362,1,0,0,132
2020-05-13,130966.04,368,0.05,1.0,2020,5,2,2,134,0,20,137307.39,143288.02,140013.53,139964.45,138266.30714285714,15043.832768304783,131372.71357142858,35408.367456165965,130787.124,34570.79406799943,1,0,0,133
2020-05-14,133108.42,366,0.1,1.0,2020,5,2,3,135,0,20,130966.04,133758.06,136886.53,137708.44,136506.0242857143,15079.16640236763,130726.46428571429,35320.98641550176,130583.70966666666,34550.50758342747,1,0,0,134
2020-05-15,108603.85,309,0.1,1.0,2020,5,2,4,136,0,20,133108.42,109969.16,15137.04,108403.02,136413.2185714286,15100.881172988276,130456.59928571428,35284.71534585928,134545.75,26665.00338063435,1,0,0,135
2020-05-16,162540.09,467,0.1,1.0,2020,5,2,5,137,1,20,108603.85,160065.19,155447.08,165018.25,136218.1742857143,15502.828365080983,137132.80000000002,14518.1146670343,133500.39666666667,27057.08315163655,1,0,0,136
2020-05-17,153780.4,431,0.15,1.0,2020,5,2,6,138,1,20,162540.09,144126.95,149617.51,150087.05,136571.73142857142,16151.95650544473,137639.44357142856,15308.638588452539,134328.11833333335,27565.3012624739,1,0,0,137
2020-05-18,140073.68,403,0.1,1.0,2020,5,2,0,139,0,21,153780.4,139349.38,139751.12,140132.2,137950.79571428572,17277.43428064939,137936.79285714286,15596.907896976343,135840.69766666667,27337.717300143842,1,0,0,138
2020-05-19,134152.59,370,0.15,1.0,2020,5,2,1,140,0,21,140073.68,137307.39,134501.03,134292.4,138054.26714285713,17289.37085448515,137959.83285714284,15600.032147909478,135009.212,26793.604715040048,1,0,0,139
2020-05-20,134133.41,365,0.05,1.0,2020,5,2,2,141,0,21,134152.59,130966.04,143288.02,134193.88,137603.58142857143,17353.085715191344,137934.94428571427,15606.25157774029,134478.06333333332,26641.90980939246,1,0,0,140
2020-05-21,180476.45,542,0.05,1.0,2020,5,2,3,142,0,21,134133.41,133108.42,133758.06,137035.99,138056.06285714285,17191.710504668248,137281.04357142857,15556.413926552203,134278.1036666667,26620.512831460273,1,0,0,141
2020-05-22,142845.91,414,0.1,1.0,2020,5,2,4,143,0,21,180476.45,108603.85,109969.16,101458.07,144822.9242857143,23194.132306869993,140618.07142857142,19302.366016230728,135817.57200000001,27924.82983367884,1,0,0,142
2020-05-23,205456.07,573,0.1,1.0,2020,5,2,5,144,1,21,142845.91,162540.09,160065.19,166530.25,149714.64714285714,17089.91523582308,142966.4107142857,17168.75307745782,136105.973,27952.147176290422,1,0,0,143
2020-05-24,55854.8,151,0.25,1.0,2020,5,2,6,145,1,21,205456.07,153780.4,144126.95,140777.56,155845.50142857144,27178.09729161223,146208.61642857143,23692.552810992922,138386.64233333332,30688.01903991643,1,0,0,144
2020-05-25,188580.65,528,0.1,1.0,2020,5,2,0,146,0,22,55854.8,140073.68,139349.38,143360.59,141856.13,46647.35071408268,139903.46285714285,33855.224695504105,136866.53333333333,33574.078911767145,1,0,0,145
2020-05-26,179580.19,525,0.1,1.0,2020,5,2,1,147,0,22,188580.65,134152.59,137307.39,134117.9,148785.69714285716,49832.591924649925,143419.98214285716,36264.339274589416,137601.54666666666,34475.15392507032,1,0,0,146
2020-05-27,183390.36000000002,523,0.1,1.0,2020,5,2,2,148,0,22,179580.19,134133.41,130966.04,140013.53,155275.35428571427,50561.986255195596,146439.46785714285,37456.52317960617,138894.96766666666,35316.051935724994,1,0,0,147
2020-05-28,136043.05,392,0.2,1.0,2020,5,2,3,149,0,22,183390.36000000002,180476.45,133108.42,136886.53,162312.06142857144,50556.81907625854,150184.06214285715,38399.237096343124,140229.29333333333,36234.85063325249,1,0,0,148
2020-05-29,103587.09,285,0.2,1.0,2020,5,2,4,150,0,22,136043.05,142845.91,108603.85,15137.04,155964.43285714285,50685.33805180104,150393.67857142858,38306.75161190357,140293.465,36225.35765354797,1,0,0,149
2020-05-30,161693.35,444,0.15,1.0,2020,5,2,5,151,1,22,103587.09,205456.07,162540.09,155447.08,150356.03,54413.742267184316,150035.33857142858,38748.66062560317,139079.25033333333,36840.321641595685,1,0,0,150
2020-05-31,144667.84,405,0.05,1.0,2020,5,2,6,152,1,22,161693.35,55854.8,153780.4,149617.51,144104.21285714285,49301.8863377865,149974.85714285713,38728.29646668592,139906.14433333333,37067.109005939164,1,0,0,151
2020-06-01,141873.42,396,0.05,1.0,2020,6,2,0,153,0,23,144667.84,188580.65,140073.68,139751.12,156791.79,30739.74758196669,149323.96,38735.99324917195,144223.83766666666,28612.281309054437,1,0,0,152
2020-06-02,136653.2,380,0.15,1.0,2020,6,2,1,154,0,23,141873.42,179580.19,134152.59,134501.03,150119.32857142857,27598.207795570877,149452.51285714286,38705.90767221729,143771.3823333333,28535.905047441134,1,0,0,153
2020-06-03,131816.08,387,0.05,1.0,2020,6,2,2,155,0,23,136653.2,183390.36000000002,134133.41,143288.02,143986.90142857144,24563.231550146458,149631.12785714286,38635.578339558466,143339.23866666667,28542.483336850415,1,0,0,154
2020-06-04,134293.1,355,0.1,1.0,2020,6,2,3,156,0,23,131816.08,136043.05,180476.45,133758.06,136619.14714285714,17491.06338233865,149465.60428571427,38711.96989985336,143074.73733333332,28613.55903415322,1,0,0,155
2020-06-05,104669.18,294,0.1,1.0,2020,6,2,4,157,0,23,134293.1,103587.09,142845.91,109969.16,136369.1542857143,17513.161345410852,146166.79357142857,37823.678156206865,143067.80633333334,28615.732538709566,1,0,0,156
2020-06-06,161169.2,475,0.1,1.0,2020,6,2,5,158,1,23,104669.18,161693.35,205456.07,160065.19,136523.73857142858,17177.127615111087,143439.88428571427,39423.84807870796,141780.5116666667,29461.62699848913,1,0,0,157
2020-06-07,151525.35,417,0.15,1.0,2020,6,2,6,159,1,23,161169.2,144667.84,55854.8,144126.95,136448.86000000002,17049.792083744924,140276.53642857145,35662.244563687724,142694.21633333334,29628.825849017885,1,0,0,158
2020-06-08,142049.39,417,0.15,1.0,2020,6,2,0,160,0,24,151525.35,141873.42,188580.65,139349.38,137428.5042857143,17782.029592576306,147110.14714285714,26134.37886826694,144079.42266666665,29011.084698898354,1,0,0,159
2020-06-09,139995.48,374,0.2,1.0,2020,6,2,1,161,0,24,142049.39,136653.2,179580.19,137307.39,137453.64285714287,17789.48352271892,143786.48571428572,23254.82475388609,143478.896,28854.812145053755,1,0,0,160
2020-06-10,142339.38999999998,408,0.2,1.0,2020,6,2,2,162,0,24,139995.48,131816.08,183390.36000000002,130966.04,137931.11142857143,17809.261343782484,140959.00642857145,20850.17409375385,143341.18033333335,28861.470903539994,1,0,0,161
2020-06-11,137174.51,380,0.25,1.0,2020,6,2,3,163,0,24,142339.38999999998,134293.1,136043.05,133108.42,139434.44142857144,17650.486492990636,138026.79428571428,16944.711943005423,143440.84733333334,28852.37197408905,1,0,0,162
2020-06-12,101703.08,278,0.1,1.0,2020,6,2,4,164,0,24,137174.51,104669.18,103587.09,108603.85,139846.07142857142,17543.877679568017,138107.61285714287,16937.219190837903,143436.418,28853.356216392043,1,0,0,163
2020-06-13,159865.87,448,0.15,1.0,2020,6,2,5,165,1,24,101703.08,161169.2,161693.35,162540.09,139422.34285714285,18542.48791038537,137973.04071428571,17237.41926939035,142460.986,29769.56669156984,1,0,0,164
2020-06-14,144155.28,410,0.05,1.0,2020,6,2,6,166,1,24,159865.87,151525.35,144667.84,153780.4,139236.15285714288,18292.587236714793,137842.50642857142,17049.873567365143,143352.901,29880.32454606281,1,0,0,165
2020-06-15,150647.91999999998,426,0.25,1.0,2020,6,2,0,167,0,25,144155.28,142049.39,141873.42,140073.68,138183.2857142857,17668.834274719215,137805.895,17034.633542083076,144537.94866666666,29150.736183910278,1,0,0,166
2020-06-16,138487.62,381,0.2,1.0,2020,6,2,1,168,0,25,150647.91999999998,139995.48,136653.2,134152.59,139411.64714285714,18271.03568811907,138432.645,17354.22149367477,144141.543,28977.837973768867,1,0,0,167
2020-06-17,141632.53,403,0.15,1.0,2020,6,2,2,169,0,25,138487.62,142339.38999999998,131816.08,134133.41,139196.23857142855,18271.893854069367,138563.675,17346.676208248977,143631.78366666666,28936.911971576283,1,0,0,168
2020-06-18,130987.28,375,0.0,1.0,2020,6,2,3,170,0,25,141632.53,137174.51,134293.1,180476.45,139095.25857142857,18253.57209966252,139264.85,17251.082607182954,143683.74533333333,28931.701543670493,1,0,0,169
2020-06-19,109267.39,308,0.2,1.0,2020,6,2,4,171,0,25,130987.28,101703.08,104669.18,142845.91,138211.36857142858,18510.080934006695,139028.72,17346.729526215626,143578.235,28973.40076762915,1,0,0,170
2020-06-20,162440.25,482,0.15,1.0,2020,6,2,5,172,1,25,109267.39,159865.87,161169.2,205456.07,139291.98428571428,16085.517430159309,139357.16357142857,16676.7130366005,142749.3676666667,29601.78194942239,1,0,0,171
2020-06-21,147789.69,418,0.1,1.0,2020,6,2,6,173,1,25,162440.25,144155.28,151525.35,55854.8,139659.75285714286,16653.697698086577,139447.95285714284,16807.540428566204,142148.161,28985.87882403707,1,0,0,172
2020-06-22,143624.95,410,0.1,1.0,2020,6,2,0,174,0,26,147789.69,150647.91999999998,142049.39,188580.65,140178.95428571428,16872.428223318224,139181.12000000002,16629.766311174695,142312.95366666667,29004.030196742093,1,0,0,173
2020-06-23,140586.58,409,0.15,1.0,2020,6,2,1,175,0,26,143624.95,138487.62,139995.48,179580.19,139175.67285714284,16346.776608186532,139293.66,16655.980670131332,140251.91633333333,26446.439829081926,1,0,0,174
2020-06-24,131547.37,380,0.1,1.0,2020,6,2,2,176,0,26,140586.58,141632.53,142339.38999999998,183390.36000000002,139475.5242857143,16351.3021853753,139335.88142857142,16658.645551223362,143076.30899999998,21108.042384350243,1,0,0,175
2020-06-25,131874.54,372,0.0,1.0,2020,6,2,3,177,0,26,131547.37,130987.28,137174.51,136043.05,138034.78714285715,16572.383609827768,138565.02285714287,16758.36612246859,141175.19966666668,19364.71999084318,1,0,0,176
2020-06-26,110911.2,314,0.2,1.0,2020,6,2,4,178,0,26,131874.54,109267.39,101703.08,103587.09,138161.53857142857,16512.784024949025,138186.45357142857,16851.796264059427,139585.01133333333,18013.86156791938,1,0,0,177
2020-06-27,159439.46,440,0.1,1.0,2020,6,2,5,179,1,26,110911.2,162440.25,159865.87,161693.35,138396.36857142855,16038.26326952241,138844.17642857143,15438.777364076504,137169.03933333335,16752.404163524945,1,0,0,178
2020-06-28,154529.13,443,0.15,1.0,2020,6,2,6,180,1,26,159439.46,147789.69,144155.28,144667.84,137967.6842857143,15312.154232381086,138813.7185714286,15394.472338895954,137948.91966666665,17235.79444778887,1,0,0,179
2020-06-29,142816.76,407,0.15,1.0,2020,6,2,0,181,0,27,154529.13,143624.95,150647.91999999998,141873.42,138930.46142857143,16217.755252220066,139554.70785714287,15912.312813285112,139646.98766666665,16212.777725613483,1,0,0,180
2020-06-30,143426.07,416,0.15,1.0,2020,6,2,1,182,0,27,142816.76,140586.58,138487.62,136653.2,138815.0057142857,16181.601156924879,138995.3392857143,15627.449252065187,139017.768,15685.374836044422,1,0,0,181
2020-07-01,80137.34,231,0.15,1.0,2020,7,3,2,183,0,27,143426.07,131547.37,141632.53,131816.08,139220.64714285714,16268.768236654787,139348.0857142857,15670.783169338743,138976.37566666666,15671.58304816397,0,0,1,182
2020-07-02,79755.92,229,0.1,1.0,2020,7,3,3,184,0,27,80137.34,131874.54,130987.28,134293.1,131876.35714285713,27816.136657299405,134955.57214285716,22227.893170727024,136918.50633333332,18981.798367211988,0,0,1,183
2020-07-03,61307.67,172,0.1,1.0,2020,7,3,4,185,0,27,79755.92,110911.2,109267.39,104669.18,124430.83999999998,34085.46766882185,131296.18928571427,26698.903962161712,135021.93033333335,21662.40369499515,0,0,1,184
2020-07-04,95370.78,276,0.25,1.0,2020,7,3,5,186,1,27,61307.67,159439.46,162440.25,161169.2,117344.62142857142,41675.66657503052,127870.49500000001,32243.829035405077,132671.65,25506.140202106802,0,0,1,185
2020-07-05,91002.85,259,0.25,1.0,2020,7,3,6,187,1,27,95370.78,154529.13,147789.69,151525.35,108191.95285714287,37739.550398671425,123079.81857142856,31690.19992479237,131374.23933333333,26395.24514507615,0,0,1,186
2020-07-06,84012.5,231,0.1,1.0,2020,7,3,0,188,0,28,91002.85,142816.76,143624.95,142049.39,99116.77,31930.812313485,119023.61571428573,31917.573228808764,130918.695,26983.40696090014,0,0,1,187
2020-07-07,81688.52,232,0.15,1.0,2020,7,3,1,189,0,28,84012.5,143426.07,140586.58,139995.48,90716.16142857143,25631.74765024268,114765.58357142856,32356.464218404988,128346.805,27669.03087467576,0,0,1,188
2020-07-08,81520.3,223,0.15,1.0,2020,7,3,2,190,0,28,81688.52,80137.34,131547.37,142339.38999999998,81896.51142857142,10805.70212843923,110558.5792857143,32569.23274931037,126018.91066666666,28574.681744254958,0,0,1,189
2020-07-09,81474.07,235,0.25,1.0,2020,7,3,3,191,0,28,81520.3,79755.92,131874.54,137174.51,82094.07714285715,10780.791686876815,106985.21714285715,32832.6074723036,124001.27433333333,29524.907695950667,0,0,1,190
2020-07-10,63169.47,176,0.15,1.0,2020,7,3,4,192,0,28,81474.07,61307.67,110911.2,101703.08,82339.52714285713,10738.16035214283,103385.18357142856,32656.296750381138,122050.56066666667,30353.36431867243,0,0,1,191
2020-07-11,97726.24,268,0.2,1.0,2020,7,3,5,193,1,28,63169.47,95370.78,159439.46,159865.87,82605.49857142857,10136.611998650698,99975.06000000001,34263.11744629143,119411.56333333332,31929.281811538418,0,0,1,192
2020-07-12,89178.47,233,0.2,1.0,2020,7,3,6,194,1,28,97726.24,91002.85,154529.13,144155.28,82941.99285714285,10656.744573555226,95566.97285714287,29688.771375470933,118096.621,31984.775929531126,0,0,1,193
2020-07-13,85676.28,231,0.0,1.0,2020,7,3,0,195,0,29,89178.47,84012.5,142816.76,150647.91999999998,82681.36714285715,10446.993015306627,90899.06857142858,24365.3714917981,117679.134,32286.45133557661,0,0,1,194
2020-07-14,78377.43,222,0.0,1.0,2020,7,3,1,196,0,29,85676.28,81688.52,143426.07,138487.62,82919.05,10501.111962753037,86817.60571428573,19248.05954967815,115206.14766666667,31781.053444464927,0,0,1,195
2020-07-15,83968.64,245,0.15,1.0,2020,7,3,2,197,0,29,78377.43,81520.3,80137.34,141632.53,82446.03714285714,10639.439480285864,82171.27428571429,10306.16749795455,113013.55266666666,31983.348782126584,0,0,1,196
2020-07-16,81423.06,226,0.1,1.0,2020,7,3,3,198,0,29,83968.64,81474.07,79755.92,130987.28,82795.8,10644.177019519873,82444.93857142856,10298.869599288966,110790.90999999999,31592.317112070465,0,0,1,197
2020-07-17,64029.45,177,0.15,1.0,2020,7,3,4,199,0,29,81423.06,63169.47,61307.67,109267.39,82788.51285714285,10645.250112411582,82564.02,10274.996480723667,108888.75799999999,31585.12194309445,0,0,1,198
2020-07-18,96392.4,264,0.1,1.0,2020,7,3,5,200,1,29,64029.45,97726.24,95370.78,162440.25,82911.36714285715,10382.822706711253,82758.43285714285,9859.204623722379,106301.98866666667,31986.225245693462,0,0,1,199
2020-07-19,88954.65,244,0.05,1.0,2020,7,3,6,201,1,29,96392.4,89178.47,91002.85,147789.69,82720.81857142856,10073.245686549557,82831.40571428572,9962.97034265396,105148.82600000002,31687.799443643195,0,0,1,200
2020-07-20,81679.14,231,0.05,1.0,2020,7,3,0,202,0,30,88954.65,85676.28,84012.5,143624.95,82688.8442857143,10049.659262812687,82685.10571428572,9848.123920671898,104471.73466666667,31813.528655829192,0,0,1,201
2020-07-21,82629.94,228,0.1,1.0,2020,7,3,1,203,0,30,81679.14,78377.43,81688.52,140586.58,82117.82428571429,9964.823058360693,82518.43714285715,9843.674952790647,101779.69766666667,30110.520137704225,0,0,1,202
2020-07-22,76283.6,201,0.0,1.0,2020,7,3,2,204,0,30,82629.94,83968.64,81520.3,131547.37,82725.32571428572,9827.46575249541,82585.68142857144,9840.784602858967,99607.706,29007.089892018863,0,0,1,203
2020-07-23,78090.48,219,0.0,1.0,2020,7,3,3,205,0,30,76283.6,81423.06,81474.07,131874.54,81627.46285714286,10091.146106795746,82211.63142857142,9982.892851532255,97362.99433333334,28073.95460850761,0,0,1,204
2020-07-24,63865.91,177,0.15,1.0,2020,7,3,4,206,0,30,78090.48,64029.45,63169.47,110911.2,81151.38,10180.612796617002,81969.94642857143,10042.900573939358,95279.791,27056.27612859738,0,0,1,205
2020-07-25,96712.19,261,0.05,1.0,2020,7,3,5,207,1,30,63865.91,96392.4,97726.24,159439.46,81128.01714285715,10226.53759361882,82019.69214285714,9943.84870295711,93023.74233333333,26747.879210696436,0,0,1,206
2020-07-26,89521.3,244,0.1,1.0,2020,7,3,6,208,1,30,96712.19,88954.65,89178.47,154529.13,81173.70142857144,10306.493723023501,81947.26,9823.605985403368,91851.66400000002,25738.090224747182,0,0,1,207
2020-07-27,89184.09,248,0.15,1.0,2020,7,3,0,209,0,31,89521.3,81679.14,85676.28,142816.76,81254.65142857144,10379.75792987917,81971.74785714285,9843.425521321025,91138.66733333333,25486.942647868516,0,0,1,208
2020-07-28,111295.49,311,0.15,1.0,2020,7,3,1,210,0,31,89184.09,82629.94,78377.43,143426.07,82326.78714285714,10809.607830376279,82222.3057142857,9988.550173345135,88796.82166666667,21981.369839337887,0,0,1,209
2020-07-29,108159.82,293,0.1,1.0,2020,7,3,2,211,0,31,111295.49,76283.6,83968.64,80137.34,86421.86571428573,15399.090301630466,84573.59571428572,12557.841005357906,87355.70033333334,18694.814676085356,0,0,1,210
2020-07-30,105622.58,302,0.05,1.0,2020,7,3,3,212,0,31,108159.82,78090.48,81423.06,79755.92,90975.61142857143,16570.00260173147,86301.53714285714,14044.530503470225,86200.469,16030.393815125157,0,0,1,211
2020-07-31,22235.8,50,0.15,1.0,2020,7,3,4,213,0,31,105622.58,63865.91,64029.45,61307.67,94908.76857142859,16266.57574064233,88030.07428571429,14863.243953076457,84940.35266666667,12466.568314760594,0,0,1,212
2020-08-01,131838.59,381,0.1,1.0,2020,8,3,5,214,1,31,22235.8,96712.19,96392.4,95370.78,88961.61,30707.57057887203,85044.81357142857,22360.679588786425,83010.30133333334,16921.811563189516,0,0,1,213
2020-08-02,119550.69,327,0.15,1.0,2020,8,3,6,215,1,31,131838.59,89521.3,88954.65,91002.85,93979.66714285713,34784.63977653446,87576.68428571428,25526.975951605556,84746.39033333333,19107.025352307297,0,0,1,214
2020-08-03,115362.9,334,0.1,1.0,2020,8,3,0,216,0,32,119550.69,89184.09,81679.14,84012.5,98269.58,35974.53657896195,89762.11571428573,26925.42010320306,86687.82433333334,19596.0629417818,0,0,1,215
2020-08-04,80294.9,223,0.0,1.0,2020,8,3,1,217,0,32,115362.9,111295.49,82629.94,81688.52,102009.40999999999,36232.43218790412,92168.09857142856,27642.971468716347,87354.22833333333,20231.17108306339,0,0,1,216
2020-08-05,82528.26,227,0.15,1.0,2020,8,3,2,218,0,32,80294.9,108159.82,76283.6,81520.3,97580.75428571427,36798.39800913078,92001.30999999998,27711.9069777436,86997.29666666666,20259.019182086642,0,0,1,217
2020-08-06,80111.31999999999,222,0.15,1.0,2020,8,3,3,219,0,32,82528.26,105622.58,78090.48,81474.07,93919.10285714285,36845.4874911754,92447.35714285714,27488.81465442287,86947.822,20268.369899998586,0,0,1,218
2020-08-07,61815.45,167,0.2,1.0,2020,8,3,4,220,0,32,80111.31999999999,22235.8,63865.91,63169.47,90274.63714285714,36756.51477079172,92591.70285714287,27412.827283632378,86895.24866666667,20284.521291810386,0,0,1,219
2020-08-08,96126.56,268,0.25,1.0,2020,8,3,5,221,1,32,61815.45,131838.59,96712.19,97726.24,95928.87285714285,26022.738681979572,92445.24142857142,27583.05855080651,86238.42033333334,20777.603858819177,0,0,1,220
2020-08-09,91064.21,249,0.1,1.0,2020,8,3,6,222,1,32,96126.56,119550.69,89521.3,89178.47,90827.15428571428,20782.34883787846,92403.41071428571,27576.533092490325,86726.83666666666,20833.88784370251,0,0,1,221
