date,store_id,store_type,assortment,sales,customers,promo,school_holiday,eid_period,day_of_week,open,competition_distance_m
2021-02-01,1,a,extra,3686.23,10,0,0,0,0,1,425.0
2021-02-02,1,a,extra,4595.89,15,0,0,0,1,1,425.0
2021-02-03,1,a,extra,4274.02,14,0,0,0,2,1,425.0
2021-02-04,1,a,extra,3855.89,9,0,0,0,3,1,425.0
2021-02-05,1,a,extra,3676.71,10,0,0,0,4,1,425.0
2021-02-06,1,a,extra,4577.75,14,0,0,0,5,1,425.0
2021-02-07,1,a,extra,5494.67,15,1,0,0,6,1,425.0
2021-02-08,1,a,extra,4447.03,13,0,0,0,0,1,425.0
2021-02-09,1,a,extra,4023.92,14,0,0,0,1,1,425.0
2021-02-10,1,a,extra,4302.28,12,0,0,0,2,1,425.0
2021-02-11,1,a,extra,4099.07,11,0,0,0,3,1,425.0
2021-02-12,1,a,extra,3410.36,11,0,0,0,4,1,425.0
2021-02-13,1,a,extra,4252.94,10,0,0,0,5,1,425.0
2021-02-14,1,a,extra,5285.19,13,1,0,0,6,1,425.0
2021-02-15,1,a,extra,4895.89,12,0,0,0,0,1,425.0
2021-02-16,1,a,extra,4112.67,11,0,0,0,1,1,425.0
2021-02-17,1,a,extra,4109.48,10,0,0,0,2,1,425.0
2021-02-18,1,a,extra,4375.34,14,0,0,0,3,1,425.0
2021-02-19,1,a,extra,3436.06,10,0,0,0,4,1,425.0
2021-02-20,1,a,extra,4825.07,11,0,0,0,5,1,425.0
2021-02-21,1,a,extra,1828.77,5,1,1,0,6,1,425.0
2021-02-22,1,a,extra,4309.1,11,0,0,0,0,1,425.0
2021-02-23,1,a,extra,4586.8,13,0,0,0,1,1,425.0
2021-02-24,1,a,extra,4358.37,11,0,0,0,2,1,425.0
2021-02-25,1,a,extra,4188.03,12,0,0,0,3,1,425.0
2021-02-26,1,a,extra,3141.45,11,0,0,0,4,1,425.0
2021-02-27,1,a,extra,4266.86,12,0,0,0,5,1,425.0
2021-02-28,1,a,extra,4034.82,11,0,0,0,6,1,425.0
2021-03-01,1,a,extra,5819.73,17,0,0,0,0,1,425.0
2021-03-02,1,a,extra,5036.87,13,0,0,0,1,1,425.0
2021-03-03,1,a,extra,4558.05,13,0,0,0,2,1,425.0
2021-03-04,1,a,extra,4891.22,14,0,0,0,3,1,425.0
2021-03-05,1,a,extra,5350.67,16,1,0,0,4,1,425.0
2021-03-06,1,a,extra,6489.9,18,0,0,0,5,1,425.0
2021-03-07,1,a,extra,4475.32,11,0,0,0,6,1,425.0
2021-03-08,1,a,extra,4995.47,12,0,0,0,0,1,425.0
2021-03-09,1,a,extra,6581.36,16,1,0,0,1,1,425.0
2021-03-10,1,a,extra,4855.04,15,0,0,0,2,1,425.0
2021-03-11,1,a,extra,4453.96,13,0,0,0,3,1,425.0
2021-03-12,1,a,extra,3145.74,8,0,0,0,4,1,425.0
2021-03-13,1,a,extra,5954.34,18,0,0,0,5,1,425.0
2021-03-14,1,a,extra,5295.29,14,0,0,0,6,1,425.0
2021-03-15,1,a,extra,5043.88,14,0,0,0,0,1,425.0
2021-03-16,1,a,extra,5043.57,15,0,0,0,1,1,425.0
2021-03-17,1,a,extra,4463.82,12,0,0,0,2,1,425.0
2021-03-18,1,a,extra,4621.71,12,0,0,0,3,1,425.0
2021-03-19,1,a,extra,3825.49,10,0,0,0,4,1,425.0
2021-03-20,1,a,extra,5608.1,18,0,0,0,5,1,425.0
2021-03-21,1,a,extra,5559.56,16,0,0,0,6,1,425.0
2021-03-22,1,a,extra,4995.76,15,0,0,0,0,1,425.0
2021-03-23,1,a,extra,5313.67,16,0,0,0,1,1,425.0
2021-03-24,1,a,extra,5679.45,19,0,0,0,2,1,425.0
2021-03-25,1,a,extra,4517.18,13,0,0,0,3,1,425.0
2021-03-26,1,a,extra,1395.61,4,0,1,0,4,1,425.0
2021-03-27,1,a,extra,6886.76,24,1,0,0,5,1,425.0
2021-03-28,1,a,extra,5837.54,18,0,0,0,6,1,425.0
2021-03-29,1,a,extra,6148.43,16,0,0,0,0,1,425.0
2021-03-30,1,a,extra,4622.05,13,0,0,0,1,1,425.0
2021-03-31,1,a,extra,5606.19,14,0,0,0,2,1,425.0
2021-04-01,1,a,extra,5136.45,16,0,0,0,3,1,425.0
2021-04-02,1,a,extra,5594.22,19,1,0,0,4,1,425.0
2021-04-03,1,a,extra,5465.58,17,0,0,0,5,1,425.0
2021-04-04,1,a,extra,4886.22,16,0,0,0,6,1,425.0
2021-04-05,1,a,extra,5241.69,12,0,0,0,0,1,425.0
2021-04-06,1,a,extra,4289.32,12,0,0,0,1,1,425.0
2021-04-07,1,a,extra,5431.08,12,0,0,0,2,1,425.0
2021-04-08,1,a,extra,4358.93,12,0,0,0,3,1,425.0
2021-04-09,1,a,extra,3573.79,9,0,0,0,4,1,425.0
2021-04-10,1,a,extra,5744.7,18,0,0,0,5,1,425.0
2021-04-11,1,a,extra,5465.12,18,0,0,0,6,1,425.0
2021-04-12,1,a,extra,4485.29,11,0,0,0,0,1,425.0
2021-04-13,1,a,extra,5483.5,13,0,0,0,1,1,425.0
2021-04-14,1,a,extra,0.0,0,0,1,0,2,0,425.0
2021-04-15,1,a,extra,4928.85,12,0,0,0,3,1,425.0
2021-04-16,1,a,extra,4088.19,11,0,0,0,4,1,425.0
2021-04-17,1,a,extra,7047.0,17,1,0,0,5,1,425.0
2021-04-18,1,a,extra,5564.23,14,0,0,0,6,1,425.0
2021-04-19,1,a,extra,5950.65,18,1,0,0,0,1,425.0
2021-04-20,1,a,extra,5885.65,14,1,0,0,1,1,425.0
2021-04-21,1,a,extra,4527.06,13,0,0,0,2,1,425.0
2021-04-22,1,a,extra,4195.59,11,0,0,0,3,1,425.0
2021-04-23,1,a,extra,3910.56,9,0,0,0,4,1,425.0
2021-04-24,1,a,extra,5785.21,14,0,0,0,5,1,425.0
2021-04-25,1,a,extra,6632.48,16,1,0,0,6,1,425.0
2021-04-26,1,a,extra,5690.74,14,0,0,0,0,1,425.0
2021-04-27,1,a,extra,4775.38,14,0,0,0,1,1,425.0
2021-04-28,1,a,extra,4802.02,12,0,0,0,2,1,425.0
2021-04-29,1,a,extra,4929.46,12,0,0,0,3,1,425.0
2021-04-30,1,a,extra,3886.89,9,0,0,0,4,1,425.0
2021-05-01,1,a,extra,2476.99,8,0,1,0,5,1,425.0
2021-05-02,1,a,extra,5254.44,15,0,0,0,6,1,425.0
2021-05-03,1,a,extra,4872.81,17,0,0,0,0,1,425.0
2021-05-04,1,a,extra,4924.8,11,0,0,0,1,1,425.0
2021-05-05,1,a,extra,4880.45,15,0,0,0,2,1,425.0
2021-05-06,1,a,extra,5127.45,15,0,0,0,3,1,425.0
2021-05-07,1,a,extra,4371.2,11,1,0,0,4,1,425.0
2021-05-08,1,a,extra,6111.43,20,0,0,0,5,1,425.0
2021-05-09,1,a,extra,6786.84,23,1,0,0,6,1,425.0
2021-05-10,1,a,extra,7902.31,27,0,0,1,0,1,425.0
2021-05-11,1,a,extra,6395.75,16,0,0,1,1,1,425.0
2021-05-12,1,a,extra,8265.02,23,1,0,1,2,1,425.0
2021-05-13,1,a,extra,1788.84,5,0,0,1,3,1,425.0
2021-05-14,1,a,extra,5733.98,16,0,0,1,4,1,425.0
2021-05-15,1,a,extra,6872.11,20,0,0,1,5,1,425.0
2021-05-16,1,a,extra,7158.16,18,0,0,1,6,1,425.0
2021-05-17,1,a,extra,4898.53,17,0,0,0,0,1,425.0
2021-05-18,1,a,extra,3849.18,9,0,0,0,1,1,425.0
2021-05-19,1,a,extra,4266.93,15,0,0,0,2,1,425.0
2021-05-20,1,a,extra,5004.06,12,0,0,0,3,1,425.0
2021-05-21,1,a,extra,3835.09,12,0,0,0,4,1,425.0
2021-05-22,1,a,extra,6113.64,17,0,0,0,5,1,425.0
2021-05-23,1,a,extra,5404.25,17,0,0,0,6,1,425.0
2021-05-24,1,a,extra,4737.67,12,0,0,0,0,1,425.0
2021-05-25,1,a,extra,4404.63,12,0,0,0,1,1,425.0
2021-05-26,1,a,extra,4211.75,10,0,0,0,2,1,425.0
2021-05-27,1,a,extra,4631.3,12,0,0,0,3,1,425.0
2021-05-28,1,a,extra,4204.27,13,0,0,0,4,1,425.0
2021-05-29,1,a,extra,6946.24,18,0,0,0,5,1,425.0
2021-05-30,1,a,extra,5127.67,13,0,0,0,6,1,425.0
2021-05-31,1,a,extra,5192.5,17,0,0,0,0,1,425.0
2021-06-01,1,a,extra,4689.31,13,0,0,0,1,1,425.0
2021-06-02,1,a,extra,4770.35,16,0,0,0,2,1,425.0
2021-06-03,1,a,extra,6419.55,15,1,0,0,3,1,425.0
2021-06-04,1,a,extra,3381.93,10,0,0,0,4,1,425.0
2021-06-05,1,a,extra,5313.83,14,0,0,0,5,1,425.0
2021-06-06,1,a,extra,6008.42,18,0,0,0,6,1,425.0
2021-06-07,1,a,extra,7063.61,24,1,0,0,0,1,425.0
2021-06-08,1,a,extra,5487.17,14,0,0,0,1,1,425.0
2021-06-09,1,a,extra,4601.44,14,0,0,0,2,1,425.0
2021-06-10,1,a,extra,5528.84,14,0,0,0,3,1,425.0
2021-06-11,1,a,extra,4045.48,14,0,0,0,4,1,425.0
2021-06-12,1,a,extra,5491.59,13,0,0,0,5,1,425.0
2021-06-13,1,a,extra,5888.65,16,0,0,0,6,1,425.0
2021-06-14,1,a,extra,5439.93,18,0,0,0,0,1,425.0
2021-06-15,1,a,extra,5527.67,13,0,0,0,1,1,425.0
2021-06-16,1,a,extra,4478.18,13,0,0,0,2,1,425.0
2021-06-17,1,a,extra,4068.83,9,0,0,0,3,1,425.0
2021-06-18,1,a,extra,3779.89,9,0,0,0,4,1,425.0
2021-06-19,1,a,extra,5689.98,17,0,0,0,5,1,425.0
2021-06-20,1,a,extra,5358.73,13,0,0,0,6,1,425.0
2021-06-21,1,a,extra,5326.15,13,0,0,0,0,1,425.0
2021-06-22,1,a,extra,5347.48,17,0,0,0,1,1,425.0
2021-06-23,1,a,extra,5470.8,13,0,0,0,2,1,425.0
2021-06-24,1,a,extra,5126.98,12,0,0,0,3,1,425.0
2021-06-25,1,a,extra,3634.44,10,0,0,0,4,1,425.0
2021-06-26,1,a,extra,6003.89,16,0,0,0,5,1,425.0
2021-06-27,1,a,extra,6280.69,19,0,0,0,6,1,425.0
2021-06-28,1,a,extra,5552.07,15,0,0,0,0,1,425.0
2021-06-29,1,a,extra,5225.04,17,0,0,0,1,1,425.0
2021-06-30,1,a,extra,4860.25,12,0,0,0,2,1,425.0
2021-07-01,1,a,extra,2699.97,7,0,0,0,3,1,425.0
2021-07-02,1,a,extra,2035.4,6,0,0,0,4,1,425.0
2021-07-03,1,a,extra,3589.19,10,0,0,0,5,1,425.0
2021-07-04,1,a,extra,3827.61,9,1,0,0,6,1,425.0
2021-07-05,1,a,extra,3251.05,9,0,0,0,0,1,425.0
2021-07-06,1,a,extra,3178.54,7,0,0,0,1,1,425.0
2021-07-07,1,a,extra,2828.23,8,0,0,0,2,1,425.0
2021-07-08,1,a,extra,2986.05,8,0,0,0,3,1,425.0
2021-07-09,1,a,extra,2474.94,6,0,0,0,4,1,425.0
2021-07-10,1,a,extra,3814.88,9,1,0,0,5,1,425.0
2021-07-11,1,a,extra,4591.38,12,1,0,0,6,1,425.0
2021-07-12,1,a,extra,2918.9,8,0,0,0,0,1,425.0
2021-07-13,1,a,extra,3037.27,8,0,0,0,1,1,425.0
2021-07-14,1,a,extra,3199.51,10,0,0,0,2,1,425.0
2021-07-15,1,a,extra,3086.2,8,0,0,0,3,1,425.0
2021-07-16,1,a,extra,2880.89,7,1,0,0,4,1,425.0
2021-07-17,1,a,extra,4478.37,11,0,0,1,5,1,425.0
2021-07-18,1,a,extra,3905.66,11,0,0,1,6,1,425.0
2021-07-19,1,a,extra,4083.27,13,0,0,1,0,1,425.0
2021-07-20,1,a,extra,1189.36,2,0,0,1,1,1,425.0
2021-07-21,1,a,extra,4183.77,11,0,0,1,2,1,425.0
2021-07-22,1,a,extra,4394.73,14,0,0,1,3,1,425.0
2021-07-23,1,a,extra,3250.77,8,0,0,1,4,1,425.0
2021-07-24,1,a,extra,4049.22,13,0,0,0,5,1,425.0
2021-07-25,1,a,extra,3676.11,11,0,0,0,6,1,425.0
2021-07-26,1,a,extra,3994.38,12,1,0,0,0,1,425.0
2021-07-27,1,a,extra,2517.43,7,0,0,0,1,1,425.0
2021-07-28,1,a,extra,3071.38,8,0,0,0,2,1,425.0
2021-07-29,1,a,extra,2795.35,9,0,0,0,3,1,425.0
2021-07-30,1,a,extra,2924.6,8,1,0,0,4,1,425.0
2021-07-31,1,a,extra,4018.44,10,0,0,0,5,1,425.0
2021-08-01,1,a,extra,2940.85,7,0,0,0,6,1,425.0
2021-08-02,1,a,extra,3168.56,7,0,0,0,0,1,425.0
2021-08-03,1,a,extra,3801.69,12,1,0,0,1,1,425.0
2021-08-04,1,a,extra,2884.89,7,0,0,0,2,1,425.0
2021-08-05,1,a,extra,3180.87,9,0,0,0,3,1,425.0
2021-08-06,1,a,extra,2127.18,7,0,0,0,4,1,425.0
2021-08-07,1,a,extra,2712.36,8,0,0,0,5,1,425.0
2021-08-08,1,a,extra,3491.93,12,0,0,0,6,1,425.0
2021-08-09,1,a,extra,3106.63,7,0,0,0,0,1,425.0
2021-08-10,1,a,extra,4018.62,11,1,0,0,1,1,425.0
2021-08-11,1,a,extra,3152.14,10,0,0,0,2,1,425.0
2021-08-12,1,a,extra,2610.15,7,0,0,0,3,1,425.0
2021-08-13,1,a,extra,1961.68,6,0,0,0,4,1,425.0
2021-08-14,1,a,extra,3837.0,12,0,0,0,5,1,425.0
2021-08-15,1,a,extra,0.0,0,0,1,0,6,0,425.0
2021-08-16,1,a,extra,3410.82,8,0,0,0,0,1,425.0
2021-08-17,1,a,extra,3975.63,13,1,0,0,1,1,425.0
2021-08-18,1,a,extra,3425.06,9,0,0,0,2,1,425.0
2021-08-19,1,a,extra,2826.51,8,0,0,0,3,1,425.0
2021-08-20,1,a,extra,2713.4,7,0,0,0,4,1,425.0
2021-08-21,1,a,extra,5009.61,14,1,0,0,5,1,425.0
2021-08-22,1,a,extra,4170.24,10,1,0,0,6,1,425.0
2021-08-23,1,a,extra,2897.02,8,0,0,0,0,1,425.0
2021-08-24,1,a,extra,2868.41,8,0,0,0,1,1,425.0
2021-08-25,1,a,extra,2852.38,8,0,0,0,2,1,425.0
2021-08-26,1,a,extra,3084.17,7,0,0,0,3,1,425.0
2021-08-27,1,a,extra,2928.01,7,1,0,0,4,1,425.0
2021-08-28,1,a,extra,3249.74,9,0,0,0,5,1,425.0
2021-08-29,1,a,extra,4541.44,13,1,0,0,6,1,425.0
2021-08-30,1,a,extra,3238.64,7,0,0,0,0,1,425.0
2021-08-31,1,a,extra,2513.77,6,0,0,0,1,1,425.0
2021-09-01,1,a,extra,4172.77,11,0,0,0,2,1,425.0
2021-09-02,1,a,extra,4381.75,12,0,0,0,3,1,425.0
2021-09-03,1,a,extra,3142.77,8,0,0,0,4,1,425.0
2021-09-04,1,a,extra,5201.8,12,0,0,0,5,1,425.0
2021-09-05,1,a,extra,4337.64,10,0,0,0,6,1,425.0
2021-09-06,1,a,extra,4095.07,10,0,0,0,0,1,425.0
2021-09-07,1,a,extra,3990.25,13,0,0,0,1,1,425.0
2021-09-08,1,a,extra,3831.32,9,0,0,0,2,1,425.0
2021-09-09,1,a,extra,4178.87,11,0,0,0,3,1,425.0
2021-09-10,1,a,extra,3277.69,8,0,0,0,4,1,425.0
2021-09-11,1,a,extra,4824.12,15,0,0,0,5,1,425.0
2021-09-12,1,a,extra,4032.77,14,0,0,0,6,1,425.0
2021-09-13,1,a,extra,4212.36,11,0,0,0,0,1,425.0
2021-09-14,1,a,extra,3885.22,9,0,0,0,1,1,425.0
2021-09-15,1,a,extra,4327.8,12,0,0,0,2,1,425.0
2021-09-16,1,a,extra,3995.67,10,0,0,0,3,1,425.0
2021-09-17,1,a,extra,2640.73,7,0,0,0,4,1,425.0
2021-09-18,1,a,extra,4631.33,15,0,0,0,5,1,425.0
2021-09-19,1,a,extra,4924.64,12,0,0,0,6,1,425.0
2021-09-20,1,a,extra,5243.3,15,1,0,0,0,1,425.0
2021-09-21,1,a,extra,4038.22,10,0,0,0,1,1,425.0
2021-09-22,1,a,extra,3549.71,8,0,0,0,2,1,425.0
2021-09-23,1,a,extra,4572.57,10,0,0,0,3,1,425.0
2021-09-24,1,a,extra,3315.54,10,0,0,0,4,1,425.0
2021-09-25,1,a,extra,4508.72,15,0,0,0,5,1,425.0
2021-09-26,1,a,extra,4361.7,10,0,0,0,6,1,425.0
2021-09-27,1,a,extra,4524.25,12,0,0,0,0,1,425.0
2021-09-28,1,a,extra,3466.15,11,0,0,0,1,1,425.0
2021-09-29,1,a,extra,5328.01,16,1,0,0,2,1,425.0
2021-09-30,1,a,extra,4384.59,11,0,0,0,3,1,425.0
2021-10-01,1,a,extra,3812.77,9,0,0,0,4,1,425.0
2021-10-02,1,a,extra,4968.71,14,0,0,0,5,1,425.0
2021-10-03,1,a,extra,5142.35,12,0,0,0,6,1,425.0
2021-10-04,1,a,extra,4954.15,16,0,0,0,0,1,425.0
2021-10-05,1,a,extra,4679.32,16,0,0,0,1,1,425.0
2021-10-06,1,a,extra,4522.45,11,0,0,0,2,1,425.0
2021-10-07,1,a,extra,4790.44,11,0,0,0,3,1,425.0
2021-10-08,1,a,extra,3888.42,12,0,0,0,4,1,425.0
2021-10-09,1,a,extra,5189.39,17,0,0,0,5,1,425.0
2021-10-10,1,a,extra,4662.77,14,0,0,0,6,1,425.0
2021-10-11,1,a,extra,6257.94,18,1,0,0,0,1,425.0
2021-10-12,1,a,extra,4029.98,12,0,0,0,1,1,425.0
2021-10-13,1,a,extra,4943.36,17,0,0,0,2,1,425.0
2021-10-14,1,a,extra,4798.18,13,0,0,0,3,1,425.0
2021-10-15,1,a,extra,3895.86,12,0,0,0,4,1,425.0
2021-10-16,1,a,extra,7441.55,26,1,0,0,5,1,425.0
2021-10-17,1,a,extra,4787.22,11,0,0,0,6,1,425.0
2021-10-18,1,a,extra,4533.4,11,0,0,0,0,1,425.0
2021-10-19,1,a,extra,4731.29,15,0,0,0,1,1,425.0
2021-10-20,1,a,extra,6060.22,15,1,0,0,2,1,425.0
2021-10-21,1,a,extra,4892.08,13,0,0,0,3,1,425.0
2021-10-22,1,a,extra,3020.2,8,0,0,0,4,1,425.0
2021-10-23,1,a,extra,5120.99,14,0,0,0,5,1,425.0
2021-10-24,1,a,extra,6053.95,16,0,0,0,6,1,425.0
2021-10-25,1,a,extra,4372.25,11,0,0,0,0,1,425.0
2021-10-26,1,a,extra,4310.65,12,0,0,0,1,1,425.0
2021-10-27,1,a,extra,4641.56,12,0,0,0,2,1,425.0
2021-10-28,1,a,extra,5245.97,14,0,0,0,3,1,425.0
2021-10-29,1,a,extra,3810.34,13,0,0,0,4,1,425.0
2021-10-30,1,a,extra,5248.44,18,0,0,0,5,1,425.0
2021-10-31,1,a,extra,4082.56,12,0,0,0,6,1,425.0
2021-11-01,1,a,extra,4767.65,15,0,0,0,0,1,425.0
2021-11-02,1,a,extra,3846.27,12,0,0,0,1,1,425.0
2021-11-03,1,a,extra,4548.32,16,0,0,0,2,1,425.0
2021-11-04,1,a,extra,4637.34,16,0,0,0,3,1,425.0
2021-11-05,1,a,extra,5079.43,14,1,0,0,4,1,425.0
2021-11-06,1,a,extra,5185.97,16,0,0,0,5,1,425.0
2021-11-07,1,a,extra,4742.54,12,0,0,0,6,1,425.0
2021-11-08,1,a,extra,6123.42,18,1,0,0,0,1,425.0
2021-11-09,1,a,extra,4722.76,12,0,0,0,1,1,425.0
2021-11-10,1,a,extra,5087.85,17,0,0,0,2,1,425.0
2021-11-11,1,a,extra,4064.04,12,0,0,0,3,1,425.0
2021-11-12,1,a,extra,3013.97,7,0,0,0,4,1,425.0
2021-11-13,1,a,extra,5929.99,14,0,0,0,5,1,425.0
2021-11-14,1,a,extra,4856.25,17,0,0,0,6,1,425.0
2021-11-15,1,a,extra,4937.67,13,0,0,0,0,1,425.0
2021-11-16,1,a,extra,5726.13,17,1,0,0,1,1,425.0
2021-11-17,1,a,extra,4272.23,12,0,0,0,2,1,425.0
2021-11-18,1,a,extra,4515.81,15,0,0,0,3,1,425.0
2021-11-19,1,a,extra,4850.98,12,1,0,0,4,1,425.0
2021-11-20,1,a,extra,5398.59,16,0,0,0,5,1,425.0
2021-11-21,1,a,extra,5205.83,12,0,0,0,6,1,425.0
2021-11-22,1,a,extra,5212.43,17,0,0,0,0,1,425.0
2021-11-23,1,a,extra,4765.35,15,0,0,0,1,1,425.0
2021-11-24,1,a,extra,5550.87,16,1,0,0,2,1,425.0
2021-11-25,1,a,extra,5769.39,20,0,0,0,3,1,425.0
2021-11-26,1,a,extra,3468.14,9,0,0,0,4,1,425.0
2021-11-27,1,a,extra,5909.76,14,0,0,0,5,1,425.0
2021-11-28,1,a,extra,5708.76,16,0,0,0,6,1,425.0
2021-11-29,1,a,extra,4469.3,11,0,0,0,0,1,425.0
2021-11-30,1,a,extra,4277.87,10,0,0,0,1,1,425.0
2021-12-01,1,a,extra,3474.21,9,0,0,0,2,1,425.0
2021-12-02,1,a,extra,3895.84,10,0,0,0,3,1,425.0
2021-12-03,1,a,extra,2953.55,9,0,0,0,4,1,425.0
2021-12-04,1,a,extra,5558.58,18,0,0,0,5,1,425.0
2021-12-05,1,a,extra,4175.71,14,0,0,0,6,1,425.0
2021-12-06,1,a,extra,4196.39,11,0,0,0,0,1,425.0
2021-12-07,1,a,extra,4183.8,12,0,0,0,1,1,425.0
2021-12-08,1,a,extra,3891.59,10,0,0,0,2,1,425.0
2021-12-09,1,a,extra,4867.37,16,0,0,0,3,1,425.0
2021-12-10,1,a,extra,3109.82,10,0,0,0,4,1,425.0
2021-12-11,1,a,extra,4864.35,17,0,0,0,5,1,425.0
2021-12-12,1,a,extra,6074.75,18,1,0,0,6,1,425.0
2021-12-13,1,a,extra,3660.48,9,0,0,0,0,1,425.0
2021-12-14,1,a,extra,5260.82,12,1,0,0,1,1,425.0
2021-12-15,1,a,extra,4252.78,10,0,0,0,2,1,425.0
2021-12-16,1,a,extra,0.0,0,0,1,0,3,0,425.0
2021-12-17,1,a,extra,2788.9,7,0,0,0,4,1,425.0
2021-12-18,1,a,extra,4416.15,12,0,0,0,5,1,425.0
2021-12-19,1,a,extra,4845.14,14,0,0,0,6,1,425.0
2021-12-20,1,a,extra,4571.57,14,0,0,0,0,1,425.0
2021-12-21,1,a,extra,4185.71,13,0,0,0,1,1,425.0
2021-12-22,1,a,extra,3990.24,11,0,0,0,2,1,425.0
2021-12-23,1,a,extra,3765.52,11,0,0,0,3,1,425.0
2021-12-24,1,a,extra,3321.46,9,0,0,0,4,1,425.0
2021-12-25,1,a,extra,1892.47,6,0,1,0,5,1,425.0
2021-12-26,1,a,extra,5395.15,18,0,0,0,6,1,425.0
2021-12-27,1,a,extra,3778.07,9,0,0,0,0,1,425.0
2021-12-28,1,a,extra,4346.65,11,0,0,0,1,1,425.0
2021-12-29,1,a,extra,4035.77,10,0,0,0,2,1,425.0
2021-12-30,1,a,extra,4277.39,10,0,0,0,3,1,425.0
2021-12-31,1,a,extra,3218.29,7,0,0,0,4,1,425.0
2022-01-01,1,a,extra,1541.73,4,0,1,0,5,1,425.0
2022-01-02,1,a,extra,4217.17,10,0,0,0,6,1,425.0
2022-01-03,1,a,extra,4125.47,11,0,0,0,0,1,425.0
2022-01-04,1,a,extra,4663.54,11,0,0,0,1,1,425.0
2022-01-05,1,a,extra,4259.77,10,0,0,0,2,1,425.0
2022-01-06,1,a,extra,4385.33,14,0,0,0,3,1,425.0
2022-01-07,1,a,extra,4204.04,10,1,0,0,4,1,425.0
2022-01-08,1,a,extra,5193.04,14,0,0,0,5,1,425.0
2022-01-09,1,a,extra,3379.85,11,0,0,0,6,1,425.0
2022-01-10,1,a,extra,4831.8,12,0,0,0,0,1,425.0
2022-01-11,1,a,extra,4626.69,14,0,0,0,1,1,425.0
2022-01-12,1,a,extra,3944.38,12,0,0,0,2,1,425.0
2022-01-13,1,a,extra,4505.26,16,0,0,0,3,1,425.0
2022-01-14,1,a,extra,3541.25,11,0,0,0,4,1,425.0
2022-01-15,1,a,extra,6608.17,17,1,0,0,5,1,425.0
2022-01-16,1,a,extra,4335.24,11,0,0,0,6,1,425.0
2022-01-17,1,a,extra,4563.13,12,0,0,0,0,1,425.0
2022-01-18,1,a,extra,4402.49,15,0,0,0,1,1,425.0
2022-01-19,1,a,extra,4587.46,15,0,0,0,2,1,425.0
2022-01-20,1,a,extra,3930.75,11,0,0,0,3,1,425.0
2022-01-21,1,a,extra,4124.62,10,1,0,0,4,1,425.0
2022-01-22,1,a,extra,4097.94,14,0,0,0,5,1,425.0
2022-01-23,1,a,extra,4693.99,11,0,0,0,6,1,425.0
2022-01-24,1,a,extra,3760.74,12,0,0,0,0,1,425.0
2022-01-25,1,a,extra,3978.63,10,0,0,0,1,1,425.0
2022-01-26,1,a,extra,4501.43,13,0,0,0,2,1,425.0
2022-01-27,1,a,extra,4116.26,13,0,0,0,3,1,425.0
2022-01-28,1,a,extra,3285.79,9,0,0,0,4,1,425.0
2022-01-29,1,a,extra,5068.31,17,0,0,0,5,1,425.0
2022-01-30,1,a,extra,3357.42,9,0,0,0,6,1,425.0
2022-01-31,1,a,extra,4474.2,15,0,0,0,0,1,425.0
2022-02-01,1,a,extra,4586.88,11,0,0,0,1,1,425.0
2022-02-02,1,a,extra,3825.62,10,0,0,0,2,1,425.0
2022-02-03,1,a,extra,4341.73,13,0,0,0,3,1,425.0
2022-02-04,1,a,extra,3121.65,9,0,0,0,4,1,425.0
2022-02-05,1,a,extra,4716.44,12,0,0,0,5,1,425.0
2022-02-06,1,a,extra,4678.29,16,0,0,0,6,1,425.0
2022-02-07,1,a,extra,4275.86,10,0,0,0,0,1,425.0
2022-02-08,1,a,extra,5555.72,17,1,0,0,1,1,425.0
2022-02-09,1,a,extra,3948.69,11,0,0,0,2,1,425.0
2022-02-10,1,a,extra,4083.16,10,0,0,0,3,1,425.0
2022-02-11,1,a,extra,3352.23,9,0,0,0,4,1,425.0
2022-02-12,1,a,extra,5041.31,15,0,0,0,5,1,425.0
2022-02-13,1,a,extra,4730.05,13,0,0,0,6,1,425.0
2022-02-14,1,a,extra,4179.06,11,0,0,0,0,1,425.0
2022-02-15,1,a,extra,4657.29,11,0,0,0,1,1,425.0
2022-02-16,1,a,extra,4669.01,11,0,0,0,2,1,425.0
2022-02-17,1,a,extra,3968.6,10,0,0,0,3,1,425.0
2022-02-18,1,a,extra,3184.94,11,0,0,0,4,1,425.0
2022-02-19,1,a,extra,4960.27,14,0,0,0,5,1,425.0
2022-02-20,1,a,extra,4874.65,15,0,0,0,6,1,425.0
2022-02-21,1,a,extra,1474.54,4,0,1,0,0,1,425.0
2022-02-22,1,a,extra,4232.31,10,0,0,0,1,1,425.0
2022-02-23,1,a,extra,4065.59,10,0,0,0,2,1,425.0
2022-02-24,1,a,extra,5002.94,13,0,0,0,3,1,425.0
2022-02-25,1,a,extra,3062.39,8,0,0,0,4,1,425.0
2022-02-26,1,a,extra,4778.32,14,0,0,0,5,1,425.0
2022-02-27,1,a,extra,5274.08,17,0,0,0,6,1,425.0
2022-02-28,1,a,extra,4116.53,12,0,0,0,0,1,425.0
2022-03-01,1,a,extra,4416.21,11,0,0,0,1,1,425.0
2022-03-02,1,a,extra,6645.0,19,1,0,0,2,1,425.0
2022-03-03,1,a,extra,5036.32,14,0,0,0,3,1,425.0
2022-03-04,1,a,extra,3055.78,8,0,0,0,4,1,425.0
2022-03-05,1,a,extra,8137.23,23,1,0,0,5,1,425.0
